,words,cluster_value,closeness_score,sentiment_coeff,sentiment
790,crazy,1,28.062771751084835,28.062771751084835,positive
791,negotiation,-1,18.66089367205154,-18.66089367205154,negative
792,saw,1,16.897623908172807,16.897623908172807,positive
793,send_weapon,1,21.96777725069557,21.96777725069557,positive
794,opposition,1,27.334054051117967,27.334054051117967,positive
795,boycott,1,22.631281907450777,22.631281907450777,positive
796,easy,-1,15.54577603201341,-15.54577603201341,negative
797,th,1,24.42791948592038,24.42791948592038,positive
798,add,1,18.35250270073803,18.35250270073803,positive
799,men,1,23.58012097566536,23.58012097566536,positive
800,illegal,1,25.57266263774351,25.57266263774351,positive
801,drop,0,15.474536022900278,0.0,neutral
802,ukrainian_citizen,1,11.673950379537793,11.673950379537793,positive
803,unfortunately,1,28.171293850910214,28.171293850910214,positive
804,commit_genocide,1,27.032158740014072,27.032158740014072,positive
805,ha,-1,19.506973533794653,-19.506973533794653,negative
806,link,1,28.567637704510883,28.567637704510883,positive
807,human_right,-1,20.44339652297808,-20.44339652297808,negative
808,self,1,23.58528911867032,23.58528911867032,positive
809,opinion,1,21.67842593236753,21.67842593236753,positive
810,russian_army,1,27.642423374799822,27.642423374799822,positive
811,canadian,1,19.27777100710935,19.27777100710935,positive
812,russian_troop,1,27.666341567870116,27.666341567870116,positive
813,washington,1,26.725851810775858,26.725851810775858,positive
814,isolate,1,26.87089553530676,26.87089553530676,positive
815,mass,-1,17.99153743451154,-17.99153743451154,negative
816,plus,1,27.058704587275145,27.058704587275145,positive
817,own,1,16.99660268644383,16.99660268644383,positive
818,partner,1,25.79385376767267,25.79385376767267,positive
819,traitor,-1,25.301986446973707,-25.301986446973707,negative
820,oppose,1,22.57878591669996,22.57878591669996,positive
821,embassy,-1,19.27195145948804,-19.27195145948804,negative
822,war_hit,0,19.66177827755352,0.0,neutral
823,collapse,1,19.84553308804496,19.84553308804496,positive
824,march,1,15.23198607804532,15.23198607804532,positive
825,imperialist,1,24.71745213002407,24.71745213002407,positive
826,establish,1,22.718331430618534,22.718331430618534,positive
827,indeed,1,26.380817045790614,26.380817045790614,positive
828,human_life,1,13.27996357011997,13.27996357011997,positive
829,info,1,15.898012935725736,15.898012935725736,positive
830,rely,1,23.81335337243558,23.81335337243558,positive
831,scholz,1,19.531055216760688,19.531055216760688,positive
832,argument,1,26.113563251136,26.113563251136,positive
833,consequence,1,19.595203708914337,19.595203708914337,positive
834,welcome,1,15.475273517885032,15.475273517885032,positive
835,type,1,26.081152649131084,26.081152649131084,positive
836,republic,-1,23.90255034118398,-23.90255034118398,negative
837,body,1,24.021770670188925,24.021770670188925,positive
838,massacre,1,21.254508707795114,21.254508707795114,positive
839,atrocity,1,24.77699304942824,24.77699304942824,positive
840,gold,1,16.625113646117025,16.625113646117025,positive
841,depend,1,15.742192030297105,15.742192030297105,positive
842,hopefully,1,27.51637803769289,27.51637803769289,positive
843,notice,0,15.697926470541065,0.0,neutral
844,sea,1,15.387800709804566,15.387800709804566,positive
845,fine,1,24.64276832707578,24.64276832707578,positive
846,serious,-1,17.06276215697883,-17.06276215697883,negative
847,puppet,-1,24.71323299907414,-24.71323299907414,negative
848,expose,1,18.597620408320644,18.597620408320644,positive
849,neutral,1,29.16884911751685,29.16884911751685,positive
850,punish,1,17.630560833538432,17.630560833538432,positive
851,deny,1,20.607667368936017,20.607667368936017,positive
852,ppl,0,19.847066764294727,0.0,neutral
853,conquer,1,26.354588095157084,26.354588095157084,positive
854,los,-1,18.019818040754323,-18.019818040754323,negative
855,loss,1,27.731718574731985,27.731718574731985,positive
856,respond,-1,21.869633479902664,-21.869633479902664,negative
857,brutal,1,28.305051255972906,28.305051255972906,positive
858,spread,1,26.38388789047924,26.38388789047924,positive
859,alliance,1,19.11991717540679,19.11991717540679,positive
860,bot,1,15.489665173958944,15.489665173958944,positive
861,movement,1,21.170257881404773,21.170257881404773,positive
862,arm_embargo,0,14.646220232035288,0.0,neutral
863,towards,1,24.023653649945143,24.023653649945143,positive
864,mr,1,24.550908472195925,24.550908472195925,positive
865,fuel,-1,23.702237414844205,-23.702237414844205,negative
866,nato_ally,1,14.314566060541422,14.314566060541422,positive
867,wow,1,26.13357718785968,26.13357718785968,positive
868,pretty,1,20.966017791286745,20.966017791286745,positive
869,truly,1,21.60834792730145,21.60834792730145,positive
870,resource,-1,21.74000004105632,-21.74000004105632,negative
871,pretend,1,27.113505907590728,27.113505907590728,positive
872,advance,1,24.01235092905321,24.01235092905321,positive
873,commander_say,1,19.79807445848725,19.79807445848725,positive
874,see_gt,-1,16.756367527136675,-16.756367527136675,negative
875,black,-1,15.56602187064328,-15.56602187064328,negative
876,period,1,15.358642625271454,15.358642625271454,positive
877,reuters,-1,21.02805690543233,-21.02805690543233,negative
878,stalin,1,18.11753296043214,18.11753296043214,positive
879,foi,-1,18.17149871296024,-18.17149871296024,negative
880,expert,1,17.126550525914304,17.126550525914304,positive
881,era,1,19.231407816711,19.231407816711,positive
882,confirm,-1,19.28800222110689,-19.28800222110689,negative
883,year_ago,-1,15.193867649603034,-15.193867649603034,negative
884,hack,1,23.77459396818323,23.77459396818323,positive
885,control_donbas,1,23.031545079503,23.031545079503,positive
886,offensive,1,23.185377794613547,23.185377794613547,positive
887,forever,1,18.94025247526901,18.94025247526901,positive
888,antonio_guterres,1,19.33830293067391,19.33830293067391,positive
889,oil_canvas,0,8.377909716941383,0.0,neutral
890,journalist,1,26.815831829853863,26.815831829853863,positive
891,contra,-1,13.94699230853568,-13.94699230853568,negative
892,ao,-1,18.225447018028994,-18.225447018028994,negative
893,recently,1,27.74900248731512,27.74900248731512,positive
894,house,1,25.052048772536185,25.052048772536185,positive
895,long_time,1,29.19125966082701,29.19125966082701,positive
896,piece,0,16.485072167047957,0.0,neutral
897,bunch,1,19.526560668010493,19.526560668010493,positive
898,hurt,1,19.04484712796516,19.04484712796516,positive
899,ability,1,27.06771429658109,27.06771429658109,positive
900,rf,1,15.092293788525314,15.092293788525314,positive
901,suppose,1,27.510839861943666,27.510839861943666,positive
902,florida,1,27.486554300388047,27.486554300388047,positive
903,relation,1,23.222017831967257,23.222017831967257,positive
904,stick,1,17.081395407977467,17.081395407977467,positive
905,president_volodymyr,0,16.35060443785084,0.0,neutral
906,project,-1,22.95902726684244,-22.95902726684244,negative
907,local,1,25.475884178033574,25.475884178033574,positive
908,regime_change,1,21.14535848062459,21.14535848062459,positive
909,flee,-1,20.62685365131655,-20.62685365131655,negative
910,compare,1,22.849274001364627,22.849274001364627,positive
911,revolution,1,17.546334820537307,17.546334820537307,positive
912,technology,1,19.547472449305825,19.547472449305825,positive
913,ruble,1,17.816319834761952,17.816319834761952,positive
914,english,-1,15.43556259103477,-15.43556259103477,negative
915,hero,1,18.388704163100744,18.388704163100744,positive
916,bullshit,1,26.313372669448185,26.313372669448185,positive
917,catch,1,28.40530522465166,28.40530522465166,positive
918,train,1,19.605737486294043,19.605737486294043,positive
919,odessa,1,24.009266849008245,24.009266849008245,positive
920,ya,1,16.0288530171506,16.0288530171506,positive
921,first_time,-1,16.919720725689306,-16.919720725689306,negative
922,palestine,1,20.48329454954223,20.48329454954223,positive
923,africa,1,22.847703573524544,22.847703573524544,positive
924,publish,1,18.74771493151614,18.74771493151614,positive
925,reserve,1,20.82554211090584,20.82554211090584,positive
926,finance_minister,-1,20.280906447538133,-20.280906447538133,negative
927,map,1,26.470119371863195,26.470119371863195,positive
928,bridge,-1,25.96532193477872,-25.96532193477872,negative
929,large,-1,26.285235918064352,-26.285235918064352,negative
930,want_join,-1,17.209653555400084,-17.209653555400084,negative
931,responsible,1,22.11298087257961,22.11298087257961,positive
932,jail,1,26.71023830317744,26.71023830317744,positive
933,nazism,1,25.151486531200987,25.151486531200987,positive
934,limit,1,20.84012231102472,20.84012231102472,positive
935,johnson,1,18.31755358060788,18.31755358060788,positive
936,azovstal,-1,26.1160104586784,-26.1160104586784,negative
937,mercenary,1,27.03899870287236,27.03899870287236,positive
938,solution,0,17.40757642964862,0.0,neutral
939,impact,1,22.78501609375479,22.78501609375479,positive
940,romania,1,21.688808165090848,21.688808165090848,positive
941,satellite,1,21.227620285476508,21.227620285476508,positive
942,currently,1,17.091019349521954,17.091019349521954,positive
943,russian_winter,0,8.038244366852645,0.0,neutral
944,elena_bondar,0,8.086340159345271,0.0,neutral
945,son,-1,14.985907864048174,-14.985907864048174,negative
946,russianukrainianwar,1,26.455121984932305,26.455121984932305,positive
947,humanity,1,21.49712455326461,21.49712455326461,positive
948,public,-1,23.75269971294773,-23.75269971294773,negative
949,winter_lake,0,8.602621234145307,0.0,neutral
950,neither,1,20.63594928625625,20.63594928625625,positive
951,blood,1,21.602582909197903,21.602582909197903,positive
952,connect,1,17.26809596943852,17.26809596943852,positive
953,will,1,20.333612169353486,20.333612169353486,positive
954,quickly,1,21.915915657709785,21.915915657709785,positive
955,world_bank,-1,16.81630036603007,-16.81630036603007,negative
956,player,1,19.68076338438028,19.68076338438028,positive
957,eua,1,14.906906422396954,14.906906422396954,positive
958,easily,0,15.32448380437791,0.0,neutral
959,tactic,-1,15.868461135231604,-15.868461135231604,negative
960,belief,1,28.36909288358828,28.36909288358828,positive
961,alfa_bank,1,12.484432695130064,12.484432695130064,positive
962,hospital,1,20.36756918421301,20.36756918421301,positive
963,unit,1,18.22961595379712,18.22961595379712,positive
964,ignore,1,28.41570921699327,28.41570921699327,positive
965,un_secretary,1,14.536601213038615,14.536601213038615,positive
966,freedom_speech,-1,11.768194874593778,-11.768194874593778,negative
967,pass,1,21.149710705158675,21.149710705158675,positive
968,replace_ukrainian,0,19.91323670712993,0.0,neutral
969,late,1,21.816674419305837,21.816674419305837,positive
970,escalation,1,17.03789517378127,17.03789517378127,positive
971,kill_ukrainian,1,18.653467142343946,18.653467142343946,positive
972,rio,1,14.90698000474304,14.90698000474304,positive
973,replace,-1,16.727462971667897,-16.727462971667897,negative
974,horrible,1,25.47899257002606,25.47899257002606,positive
975,main,1,27.545622032168048,27.545622032168048,positive
976,shell,-1,23.948833638366736,-23.948833638366736,negative
977,appear,1,17.16789349212858,17.16789349212858,positive
978,gun,1,19.50303760485356,19.50303760485356,positive
979,sink_last,-1,5.833675243671824,-5.833675243671824,negative
980,amsterdam_trade,0,11.66247497909721,0.0,neutral
981,short,1,27.25853042859324,27.25853042859324,positive
982,insane,-1,16.609109399988462,-16.609109399988462,negative
983,australia,1,26.266169971435566,26.266169971435566,positive
984,totally,-1,21.36280230530602,-21.36280230530602,negative
985,ccp,1,27.55176221611892,27.55176221611892,positive
986,thread,1,27.254546670065128,27.254546670065128,positive
987,illegally_occupy,1,19.795636897941705,19.795636897941705,positive
988,russiaukrainewar_putin,1,4.26982028840159,4.26982028840159,positive
989,fee,1,23.8064732927505,23.8064732927505,positive
990,mundo,-1,20.711443907434575,-20.711443907434575,negative
991,drone,1,25.0177013467612,25.0177013467612,positive
992,access,-1,16.809988796957516,-16.809988796957516,negative
993,strategy,1,25.92310462934383,25.92310462934383,positive
994,dangerous,1,18.01711310602669,18.01711310602669,positive
995,office,1,22.775591230169542,22.775591230169542,positive
996,response,0,18.738419959752058,0.0,neutral
997,detail,1,27.004141920186942,27.004141920186942,positive
998,socialist,1,16.193980276816262,16.193980276816262,positive
999,disinformation,1,26.44775393593877,26.44775393593877,positive
1000,year_old,1,16.124158103602454,16.124158103602454,positive
1001,water,-1,18.40827424023117,-18.40827424023117,negative
1002,whose,1,25.078421137727464,25.078421137727464,positive
1003,daily,0,15.056001594570157,0.0,neutral
1004,gov,1,18.250633140028214,18.250633140028214,positive
1005,figure,1,23.387241501255463,23.387241501255463,positive
1006,beyond,0,16.911574841667413,0.0,neutral
1007,western_country,1,22.07233100146088,22.07233100146088,positive
1008,nice,1,24.13367550408468,24.13367550408468,positive
1009,unite_nation,1,25.363461019611087,25.363461019611087,positive
1010,b,1,27.40624842408972,27.40624842408972,positive
1011,apparently,0,15.318203144223688,0.0,neutral
1012,ongoing,1,18.57649472314046,18.57649472314046,positive
1013,ter,-1,15.523425379474832,-15.523425379474832,negative
1014,rich,-1,23.516511078835386,-23.516511078835386,negative
1015,korea,1,21.50118113884591,21.50118113884591,positive
1016,moral,1,24.431541134724,24.431541134724,positive
1017,space,1,18.94149000692291,18.94149000692291,positive
1018,secret,1,23.65769498323844,23.65769498323844,positive
1019,joe,0,23.1165870750178,0.0,neutral
1020,total,1,26.226656886514096,26.226656886514096,positive
1021,press,1,25.7406388636183,25.7406388636183,positive
1022,major,1,24.30437303246465,24.30437303246465,positive
1023,update,-1,20.90920406330783,-20.90920406330783,negative
1024,germany_evade,0,12.605709160980153,0.0,neutral
1025,exclusive_france,0,12.95241716111122,0.0,neutral
1026,kick,1,25.69834072614092,25.69834072614092,positive
1027,direct,1,25.41686808364144,25.41686808364144,positive
1028,dead_miss,0,17.840523125202566,0.0,neutral
1029,stop_buy,1,13.650918190462573,13.650918190462573,positive
1030,donald_trump,-1,14.828878079226037,-14.828878079226037,negative
1031,proxy,1,25.557818606518776,25.557818606518776,positive
1032,basically,1,21.448081917010946,21.448081917010946,positive
1033,casualty,1,27.07830912667405,27.07830912667405,positive
1034,control_south,1,17.86426079648467,17.86426079648467,positive
1035,oilpainting,0,8.38626081158147,0.0,neutral
1036,import,-1,15.759091145465224,-15.759091145465224,negative
1037,ridiculous,1,26.70641551127409,26.70641551127409,positive
1038,last_year,1,18.959588176023185,18.959588176023185,positive
1039,realize,1,26.49331257616321,26.49331257616321,positive
1040,modern,-1,22.82390342388243,-22.82390342388243,negative
1041,jew,1,22.067914053065827,22.067914053065827,positive
1042,eastern_europe,-1,24.20467641051632,-24.20467641051632,negative
1043,usaarmy_nato,1,4.884535319057536,4.884535319057536,positive
1044,dream,1,27.285263598740737,27.285263598740737,positive
1045,joke,1,17.41170392213091,17.41170392213091,positive
1046,bigger,-1,24.378996754285843,-24.378996754285843,negative
1047,walk,1,25.95798426829525,25.95798426829525,positive
1048,immediately,1,21.772701259831397,21.772701259831397,positive
1049,society,1,22.529227166739645,22.529227166739645,positive
1050,powerful,1,21.092310537293585,21.092310537293585,positive
1051,stance,-1,15.708059791863578,-15.708059791863578,negative
1052,sanction_european,1,8.875888068649239,8.875888068649239,positive
1053,even_though,1,15.417151995774017,15.417151995774017,positive
1054,voc,-1,10.46711386432838,-10.46711386432838,negative
1055,finish,1,26.472528981751644,26.472528981751644,positive
1056,actual,1,17.182239343605595,17.182239343605595,positive
1057,reveal,1,19.413748854075376,19.413748854075376,positive
1058,impossible,1,24.0496774778556,24.0496774778556,positive
1059,shmyhal,1,24.524124762848317,24.524124762848317,positive
1060,former,-1,26.087165020425388,-26.087165020425388,negative
1061,pathetic,1,21.26459702766053,21.26459702766053,positive
1062,quando,-1,21.181179630965165,-21.181179630965165,negative
1063,north,-1,25.427707862566297,-25.427707862566297,negative
1064,puttin,1,16.934842810639612,16.934842810639612,positive
1065,ghost,1,14.67406770234458,14.67406770234458,positive
1066,parrot,1,16.86592190275085,16.86592190275085,positive
1067,asset,1,25.386185832651265,25.386185832651265,positive
1068,survive,1,27.604550764254903,27.604550764254903,positive
1069,bucha,0,23.50873596824956,0.0,neutral
1070,saudi_arabia,1,16.797971489029106,16.797971489029106,positive
1071,war_criminal,-1,15.60717192015193,-15.60717192015193,negative
1072,note,-1,18.575690414673304,-18.575690414673304,negative
1073,ukrain,1,18.01616687577725,18.01616687577725,positive
1074,involve,-1,23.14684223762537,-23.14684223762537,negative
1075,terrorussia_russiaterrorist,0,9.551915686760166,0.0,neutral
1076,neighbor,1,21.09515901354044,21.09515901354044,positive
1077,declare,1,19.099646547666246,19.099646547666246,positive
1078,eu_company,1,9.418006714052169,9.418006714052169,positive
1079,repeat,1,23.48820668754484,23.48820668754484,positive
1080,deep,1,16.498235037507598,16.498235037507598,positive
1081,count,1,24.850989222392304,24.850989222392304,positive
1082,shortage,1,23.71380750035681,23.71380750035681,positive
1083,russiaterroriststate,0,9.887842840177498,0.0,neutral
1084,reduce,1,19.34413526832952,19.34413526832952,positive
1085,seize,0,19.26512744747049,0.0,neutral
1086,kill_civilian,1,28.04688859091048,28.04688859091048,positive
1087,difficult,1,15.572987799912225,15.572987799912225,positive
1088,agora,-1,18.841913230631512,-18.841913230631512,negative
1089,help_retweeting,-1,4.909948833765574,-4.909948833765574,negative
1090,look_infographics,1,5.059915797383771,5.059915797383771,positive
1091,assume,-1,18.761574893008152,-18.761574893008152,negative
1092,exist_stop,0,10.03502198247958,0.0,neutral
1093,stoprussia_stopputinnow,1,3.6994804003826576,3.6994804003826576,positive
1094,zelensky_standforukraine,1,4.217096502065028,4.217096502065028,positive
1095,usa_trump,1,4.030086414358764,4.030086414358764,positive
1096,violate,1,15.57627128622781,15.57627128622781,positive
1097,green,1,19.390027039450445,19.390027039450445,positive
1098,military_operation,-1,17.55791223015904,-17.55791223015904,negative
1099,benefit,1,20.916928013471864,20.916928013471864,positive
1100,escape,-1,14.286306294446256,-14.286306294446256,negative
1101,intel,1,20.18515053796417,20.18515053796417,positive
1102,job,0,16.453357037305757,0.0,neutral
1103,rate,1,16.847542131567238,16.847542131567238,positive
1104,leave_behind,1,19.751303202054245,19.751303202054245,positive
1105,form,1,26.10679646809828,26.10679646809828,positive
1106,photo,-1,15.322480160379213,-15.322480160379213,negative
1107,isso,-1,19.684899618188823,-19.684899618188823,negative
1108,okay,1,20.659386741249705,20.659386741249705,positive
1109,funny,1,25.78126340619268,25.78126340619268,positive
1110,joe_biden,-1,16.147792690376505,-16.147792690376505,negative
1111,payment_workaround,1,7.142813266737922,7.142813266737922,positive
1112,may_work,0,7.545989428392458,0.0,neutral
1113,sovereignty,-1,21.256643448540466,-21.256643448540466,negative
1114,moscow_gas,1,8.371499090132373,8.371499090132373,positive
1115,take_control,1,22.28935470410618,22.28935470410618,positive
1116,sense,1,22.98245939692757,22.98245939692757,positive
1117,seriously,1,20.66016834840468,20.66016834840468,positive
1118,brasil,-1,21.65355670205301,-21.65355670205301,negative
1119,dispute,1,13.939387409491642,13.939387409491642,positive
1120,aggressive,1,19.47751331623403,19.47751331623403,positive
1121,recent,1,25.10129481926125,25.10129481926125,positive
1122,third_world,1,27.45715155417493,27.45715155417493,positive
1123,govt,-1,19.104400702497056,-19.104400702497056,negative
1124,sound,-1,15.249150045193188,-15.249150045193188,negative
1125,release,1,20.46599275876297,20.46599275876297,positive
1126,liar,1,24.95144327920981,24.95144327920981,positive
1127,commission_suggest,1,8.5439790826093,8.5439790826093,positive
1128,supporter,1,15.557436533315224,15.557436533315224,positive
1129,president_vladimir,1,24.43793854909571,24.43793854909571,positive
1130,justice,0,23.022965419224512,0.0,neutral
1131,century,1,25.125655365425573,25.125655365425573,positive
1132,deliver,1,22.2874104849988,22.2874104849988,positive
1133,special,-1,16.795151110818185,-16.795151110818185,negative
1134,lo,-1,22.24747996278428,-22.24747996278428,negative
1135,beautiful,1,22.28628805831113,22.28628805831113,positive
1136,macron,1,26.203633953600583,26.203633953600583,positive
1137,key,1,21.75373974776024,21.75373974776024,positive
1138,negotiate,1,16.839695946365826,16.839695946365826,positive
1139,generation,1,25.61776332241528,25.61776332241528,positive
1140,spy,1,26.66073773313843,26.66073773313843,positive
1141,ideology,1,27.334282480334004,27.334282480334004,positive
1142,wipe,1,25.495984941896968,25.495984941896968,positive
1143,separatist,1,24.321720248723896,24.321720248723896,positive
1144,success,1,21.46832901083778,21.46832901083778,positive
1145,rusia,-1,17.08681110555233,-17.08681110555233,negative
1146,prime_minister,1,24.57449204074409,24.57449204074409,positive
1147,ukranian,1,26.01206204751704,26.01206204751704,positive
1148,amp_former,1,20.38634055918117,20.38634055918117,positive
1149,wheat,1,19.126310572022454,19.126310572022454,positive
1150,low,1,15.231345209872346,15.231345209872346,positive
1151,withdraw,1,28.52262884225304,28.52262884225304,positive
1152,challenge,1,17.625137885409906,17.625137885409906,positive
1153,owe,1,26.08537441547569,26.08537441547569,positive
1154,must_stop,-1,15.076031333125467,-15.076031333125467,negative
1155,japanese,1,25.696411833202635,25.696411833202635,positive
1156,macdonald,1,15.660061854021675,15.660061854021675,positive
1157,criticize,1,22.37898143336572,22.37898143336572,positive
1158,andy_vermaut,1,24.894759525866203,24.894759525866203,positive
1159,brazil,0,20.62833641574939,0.0,neutral
1160,feed,1,18.77589721349297,18.77589721349297,positive
1161,ucraniano,1,19.523237591603028,19.523237591603028,positive
1162,carry,-1,25.661531132740546,-25.661531132740546,negative
1163,crowgazer,1,26.101565965427696,26.101565965427696,positive
1164,slow,1,24.992913449676404,24.992913449676404,positive
1165,un_onu,0,14.658362288261609,0.0,neutral
1166,germany_france,0,25.00455765849616,0.0,neutral
1167,invasion_begin,-1,11.672173182256204,-11.672173182256204,negative
1168,foreign_policy,1,27.86484441465891,27.86484441465891,positive
1169,root,1,18.88111038380131,18.88111038380131,positive
1170,trip,1,26.559590065772145,26.559590065772145,positive
1171,pressure,1,21.69435517805283,21.69435517805283,positive
1172,struggle,1,21.98035635960687,21.98035635960687,positive
1173,east_south,1,19.71612874038208,19.71612874038208,positive
1174,massive,1,20.550139623537376,20.550139623537376,positive
1175,independence,-1,15.318216940974915,-15.318216940974915,negative
1176,hungary,0,28.072144265958908,0.0,neutral
1177,scar,1,25.598451168709012,25.598451168709012,positive
1178,sabotage,1,19.7211750061099,19.7211750061099,positive
1179,apply,1,16.35837451793833,16.35837451793833,positive
1180,union,1,25.012718181699057,25.012718181699057,positive
1181,ukrainewar,0,18.95913447140968,0.0,neutral
1182,ua,-1,23.36395489242654,-23.36395489242654,negative
1183,prevent,1,22.6860953503942,22.6860953503942,positive
1184,rebuild,-1,24.487992000020856,-24.487992000020856,negative
1185,mad,1,26.511834801749625,26.511834801749625,positive
1186,effect,-1,14.940038056799182,-14.940038056799182,negative
1187,misinformation,1,22.694628280069807,22.694628280069807,positive
1188,culture,-1,23.120491009133183,-23.120491009133183,negative
1189,dan,-1,20.166613623456808,-20.166613623456808,negative
1190,dog,1,21.950121973922517,21.950121973922517,positive
1191,defence_ministry,1,8.20054993355784,8.20054993355784,positive
1192,georgia,1,24.746799699044395,24.746799699044395,positive
1193,busy,1,18.15930131801858,18.15930131801858,positive
1194,russian_general,1,22.670082735534866,22.670082735534866,positive
1195,objective,-1,21.429749114605062,-21.429749114605062,negative
1196,co,-1,14.893724209323736,-14.893724209323736,negative
1197,record,-1,26.139233529845534,-26.139233529845534,negative
1198,russian_aggression,1,14.981371283434974,14.981371283434974,positive
1199,film,1,17.808067449739326,17.808067449739326,positive
1200,narrative,1,16.288466506810337,16.288466506810337,positive
1201,ukrainian_force,0,21.99940505957137,0.0,neutral
1202,data,1,15.205471916894696,15.205471916894696,positive
1203,cash,1,15.90318487435496,15.90318487435496,positive
1204,lt,1,23.38492816011429,23.38492816011429,positive
1205,ahead,1,23.377857823336303,23.377857823336303,positive
1206,declare_bankrupt,0,13.872062883026276,0.0,neutral
1207,annex,1,20.63157161762348,20.63157161762348,positive
1208,serbia,1,26.526987276964693,26.526987276964693,positive
1209,arm_force,1,25.33316352233978,25.33316352233978,positive
1210,bet,1,20.6522282996478,20.6522282996478,positive
1211,hai,-1,22.0499958166526,-22.0499958166526,negative
1212,slaughter,1,22.7365136175976,22.7365136175976,positive
1213,stage,1,18.166993053195124,18.166993053195124,positive
1214,muito,-1,12.890007260854045,-12.890007260854045,negative
1215,ng,-1,14.21658085130354,-14.21658085130354,negative
1216,threaten_defend,1,14.04713737059326,14.04713737059326,positive
1217,single,0,18.466444666764545,0.0,neutral
1218,asia,1,15.75324955201766,15.75324955201766,positive
1219,st,-1,15.618413781489208,-15.618413781489208,negative
1220,poison,1,25.609060152060355,25.609060152060355,positive
1221,us,0,27.520269624181125,0.0,neutral
1222,young,1,20.995033591694884,20.995033591694884,positive
1223,defence,1,28.58516073890621,28.58516073890621,positive
1224,want_peace,1,24.83869424624877,24.83869424624877,positive
1225,engage,1,24.75793455838778,24.75793455838778,positive
1226,loose,0,22.51380249122585,0.0,neutral
1227,else,0,22.10490317024521,0.0,neutral
1228,neighbour,1,15.233472442313284,15.233472442313284,positive
1229,taliban,1,24.155000300386853,24.155000300386853,positive
1230,constantly,1,26.494676990859467,26.494676990859467,positive
1231,stand_standwithukraine,1,11.857016387843668,11.857016387843668,positive
1232,social_medium,1,24.913670815774083,24.913670815774083,positive
1233,wwii,-1,18.02347534807768,-18.02347534807768,negative
1234,quick,1,26.82557173710217,26.82557173710217,positive
1235,bully,1,24.305354451972267,24.305354451972267,positive
1236,hoax,-1,20.97594704332908,-20.97594704332908,negative
1237,pra,-1,14.142657737532026,-14.142657737532026,negative
1238,della,1,13.257656903874851,13.257656903874851,positive
1239,connection,1,17.528714450518084,17.528714450518084,positive
1240,deserve,1,29.07527146320062,29.07527146320062,positive
1241,aggressor,1,20.468798520802583,20.468798520802583,positive
1242,around_world,1,25.719298767677884,25.719298767677884,positive
1243,yesterday,1,19.27030138709586,19.27030138709586,positive
1244,among,1,26.77807918027028,26.77807918027028,positive
1245,free_world,1,27.044957281781187,27.044957281781187,positive
1246,location,1,27.667942254351,27.667942254351,positive
1247,putinwarcriminal,0,24.364225956915945,0.0,neutral
1248,organization,1,17.380973625739344,17.380973625739344,positive
1249,liberal,0,23.053476787762165,0.0,neutral
1250,brainwash,1,27.058261379066504,27.058261379066504,positive
1251,team,-1,15.03443529775106,-15.03443529775106,negative
1252,obvious,1,25.62492333579836,25.62492333579836,positive
1253,pentagon,1,14.846576791007102,14.846576791007102,positive
1254,baltic,1,16.152832394526794,16.152832394526794,positive
1255,say_friday,-1,21.84338525809887,-21.84338525809887,negative
1256,mine,-1,19.242963098775927,-19.242963098775927,negative
1257,race,1,23.295467183939827,23.295467183939827,positive
1258,round,1,15.165442161661126,15.165442161661126,positive
1259,opportunity,-1,20.387354450932367,-20.387354450932367,negative
1260,tax,1,25.60203580421365,25.60203580421365,positive
1261,spot,1,14.659995465895095,14.659995465895095,positive
1262,european_country,1,25.98916705614096,25.98916705614096,positive
1263,investigation,-1,18.795934691852835,-18.795934691852835,negative
1264,u_discourage,1,16.25515234498065,16.25515234498065,positive
1265,india_reliance,1,16.35106182479071,16.35106182479071,positive
1266,angeles_time,0,11.333032871033415,0.0,neutral
1267,mess,1,26.035846448934134,26.035846448934134,positive
1268,island,0,17.619504681997423,0.0,neutral
1269,military_equipment,1,21.46245497896537,21.46245497896537,positive
1270,bleed,-1,27.860733961076622,-27.860733961076622,negative
1271,theory,-1,26.494373924083167,-26.494373924083167,negative
1272,analysis,1,25.15789697719512,25.15789697719512,positive
1273,baby,1,25.980159344059977,25.980159344059977,positive
1274,property,1,22.305032373164543,22.305032373164543,positive
1275,evacuation_los,0,10.685867799151245,0.0,neutral
1276,aim_full,0,21.821914675090333,0.0,neutral
1277,bbc_news,0,15.624491579190638,0.0,neutral
1278,kyiv_mariupolattack,1,17.15109336903359,17.15109336903359,positive
1279,economically,1,23.844704585375123,23.844704585375123,positive
1280,african,-1,24.68067768220084,-24.68067768220084,negative
1281,fair,-1,15.809798148880793,-15.809798148880793,negative
1282,pray,0,25.64471501410779,0.0,neutral
1283,commit_war,1,17.504331016805992,17.504331016805992,positive
1284,armukrainenow,-1,17.008510531437167,-17.008510531437167,negative
1285,yep,1,20.674289882643343,20.674289882643343,positive
1286,secure,-1,19.51804507746792,-19.51804507746792,negative
1287,competition,1,16.80599463129836,16.80599463129836,positive
1288,crush,0,17.45250076667184,0.0,neutral
1289,congress,1,24.42878746797952,24.42878746797952,positive
1290,christian,1,19.554238538278785,19.554238538278785,positive
1291,tepperman,0,15.200679829193266,0.0,neutral
1292,safe,-1,17.44330626944223,-17.44330626944223,negative
1293,invite,1,24.308241398878728,24.308241398878728,positive
1294,infrastructure,1,23.49593716955614,23.49593716955614,positive
