,username,hashtags,clean_tweet,day,month,sentiment_val,sentiment
6869,thetorontosun,,goldberg ukraine russia moral clarity good guy v bad guy,23,4,1,positive
6870,edwardd00941444,,u russia tie supersonic get around mile china supersonic travel around globe,23,4,1,positive
6871,jmdv808,christians    ukraine     usa    russia,real enemy rejoice pray christian kill ukraine usa russia,23,4,1,positive
6872,futuredude,israel    ukraine    russia    eu    usa,israeli violence amp western hypocrisy palestinian flag emojis ali abunimah israel ukraine russia eu usa via,23,4,1,positive
6873,cicalino3,,guerra russia ucraina il presidente mattarella la pretesa di dominare un altro popolo ci riporta alle pagine pi buie dell imperialismo via basta mattarella il popolo non ti segue tu vuoi la guerra come bergoglio vattene,23,4,-1,negative
6874,jayi_wang,japan    russia    us    usmilitarybases    wwii    instrumentofsurrender,sole reason japan japan amp russia russia fail sign peace treaty due fact u u turn occupy territory u military base usmilitarybases world war two wwii instrumentofsurrender,23,4,1,positive
6875,supermayobanex,,russia today le pregunta nchez por qu visita el sahara tambi en guerra deo,23,4,0,neutral
6876,ellen83393233,,shmyhal nothing near bravery pure stupidity pre plan biden zelensky instigate war biden hop destroy russia zelensky bleed billion dollar everyone instigate zero regard loss life lose expose,23,4,1,positive
6877,nombusomsomi,,mokgoko somewhere russia,23,4,1,positive
6878,scallynancy,,putin still twitter account though trump ban twitter bad biden still u buy oil russia help putin finance war biden bad side agenda hard tell good guy bad guy,23,4,1,positive
6879,pioneerpress,,hirsch finkel lesson soviet hold russia accountable war crime,23,4,1,positive
6880,greatoldcat,,opa meu querido toda guerra mundo atual um sintoma uma consequ ncia direta capitalismo suas crisis essa guerra tem interesse inter imperialistas entre otan russia torcida para azov arda inferno toda guerra que nao seja popular reprov vel,23,4,-1,negative
6881,aires_gaming,,um everyone forget thesis small country war year usa get involve attack world war happen everyone financial problem time look russia attack,23,4,1,positive
6882,gameofclones771,,russia,23,4,1,positive
6883,jakemoogberg,,hope russia ukraine squash beef,23,4,1,positive
6884,pattysissymom,,meyers maybe truth claim praise putin russia run presidential race would putin lackey like trump,23,4,1,positive
6885,robinmacnab,,donbas important russia russian army regroup concentrate attack eastern ukraine exactly russian president vladimir putin interest luhansk donetsk,23,4,1,positive
6886,stevenkim11011,,indeed look putin war realise tie america cultural civil war russia strongman try crush ukraine embody global backlash modernity,23,4,1,positive
6887,arquitri,,true think higher inequality russia come mostly wage inequality russia ukraine wage level much closer per caput gdp,23,4,1,positive
6888,aasaraiko,err,nataliya kuksa shame russia err,23,4,1,positive
6889,bumbledbubble,infosec    phishing,new old tesla bitcoin ethereum scam create host russia one way iron digital curtain tesla event com reg ru infosec phishing int,23,4,1,positive
6890,psqfgtzqbz8eetu,,rf eu osce ru,23,4,1,positive
6891,amf_sveikilithy,,partition polish lithuanian commonwealth become russia subordinate love bully baltic,23,4,1,positive
6892,punisher_346,,haha another idiot baby russia take mariupol fascist friend cut world drink urine eat shit food water,23,4,1,positive
6893,aaronroyce13,,yeah obviously dont want russia know send hopefully give ukraine bite advantage,23,4,1,positive
6894,cheburekczech,,russia win lose war dumb fuck regime cause,23,4,1,positive
6895,stilwellmoiramd,,isnt parent company biz russia,23,4,0,neutral
6896,fpjindia,russia    britain    ukrainerussiawar,uk want wean away khaas dost russia britain ukrainerussiawar,23,4,1,positive
6897,donelichterman,,russia confirm casualty missile cruiser sink last week ria world news,23,4,1,positive
6898,giaotvu,,perhaps pray speculation putin health baseless hope russia buckle putin leaf scene,23,4,1,positive
6899,crowdvectors,youtube    youtubeshorts    shorts    videos    videomaker,russia ukraine latest news april see gt youtube youtubeshorts short video videomaker,23,4,1,positive
6900,montycfc1905,russia    ukraine     genocideofukrainians,"londongrad "" britain lose moral compass "" report corruption democracy russia ukraine genocideofukrainians",23,4,1,positive
6901,merc4ukraine,russia,laugh fuck degenerate whose account make recently support russia troll goodness rather shoot face tweet back dumb fuck degenerate cunt,23,4,1,positive
6902,in1ends,,currently tank theatre russia,23,4,1,positive
6903,matthew57343840,,top russian propagandist say war nato start moscow show mercy expert say threat nonsensical fortune russia devolve nation buffoon would funny wash pathetic,23,4,1,positive
6904,asuarez115,,russia garbage country ukraine allow become slave garbage russia military force show garbage ukraine clean occupy city garbage russian,23,4,1,positive
6905,camaleaovazio,,muita coisa hum cool high tech est sendo vai ser mais ainda suprida pela china acho que voc ainda percebeu dimens que russofobia hist rica promovida pelo ocidente est tomando para coes social na ssia,23,4,-1,negative
6906,potatoloard,,support ukraine without support neo nazi russia us literal neo nazi mercenary prop government africa torture execute people leader friend putin tattoo collarbone stop fall russian propaganda,23,4,1,positive
6907,jffryfnt,,crowgazer ffs clue russia wretched mafia state consume cancer imperialist nature russian imperialist cancerous mythos must destroy period justification action corruption cynicism,23,4,1,positive
6908,bobbiejjj,,staffer ukraine bomb border russia,23,4,1,positive
6909,bloggancer,,clear want india rely russia warn u amid ukraine,23,4,1,positive
6910,times_indie,,come next zelensky warn russia reveal new plan point,23,4,1,positive
6911,russialies,,beat russia win,23,4,1,positive
6912,michael82450542,,time mankind become democrat republican place person white house carry black man birth certificate russia tell country exist ocean ask donald trump one steal presidency woman system flaw,23,4,1,positive
6913,bittmarcio1,,tweet sua falta de qi borracha de apagar fatos tudo bem es ucranianos nazistas que elegem um neg deputado um judeu como presidente nazistas mais liberais que eu vi se fazem mais nazistas como ante na russia,23,4,-1,negative
6914,natejeris,,good overview naval aspect russo ukrainian war russia quickly establish local sea control use blockade launch strike land troop supply may face increase challenge ukrainian effort sea denial,23,4,1,positive
6915,kittybatsasha,,also snowden wind trap russia u state department cancel passport transit ecuador,23,4,1,positive
6916,dijohltty,,trump say threaten defend nato russia washington post damn lie trump say putin bid trump elect potus would withdraw u nato amp putin would happy,23,4,1,positive
6917,jameswe48213049,,sovaiala transistria romania russian back russia,23,4,1,positive
6918,politics_ww,ukraine    russia    us,ukraine russia u lot goody,23,4,1,positive
6919,iamsabinepeace,,ask discus russia,23,4,1,positive
6920,sharanskywailer,,american south one highest murder rate entire country fact rate violent crime exceed europe except russia,23,4,1,positive
6921,jim61098047,,hear western brainwash citizen call war mighty russia leader know exactly fight loose battle,23,4,1,positive
6922,ongothetrashman,,prepping u get real bad instinctively blame putin russia instead government shortcoming get real hard watch,23,4,1,positive
6923,tmann67,,right tell u another one russia say one sailor die miss missile cruiser sink ria,23,4,1,positive
6924,denis_tosociety,,let russia commit genocide want tire,23,4,1,positive
6925,sandi89701936,,trump boast tell nato member protect russia via,23,4,1,positive
6926,21aar_show,,"lewan luka gov disagree view russia one four main geopolitical adversary along china iran north korea assess "" near term pace threat report cong research service use language",23,4,1,positive
6927,carapac46808618,,glad change position match mine war ukraine russia,23,4,1,positive
6928,nt_crowgazer,,russia genocide prove terrorist state ukraine nato nato defend nato country clear know talk geez criticize russia attack first place,23,4,1,positive
6929,adam20228,,wonder part lsmedia mass grave narrative build shamefully ignore donbas detail american public defend washington action learn anything russia gate fauci lock psy op,23,4,1,positive
6930,backusbutch,,go russia july meet putin shout,23,4,1,positive
6931,drvishalgandhi3,,stop propaganda zelensky fool walk towards rest since bucharest summit russia clearly tell ading ukraine nato wil security threat still zelensky opt nato eu leave middle sad foolishness zelensky lead war betw brother,23,4,1,positive
6932,feriz_p,,sanction russia economist lot academic say sanction could affect europe politics say matter well matter,23,4,1,positive
6933,seefinish,ukraine    news    africa    trending    breaking,ukraine accuse russia dig mass graf civilian victim wall street journal share news africa trend break,23,4,1,positive
6934,vickimi56327304,,come one holler fox content use propaganda russia,23,4,1,positive
6935,3mar311,,know azov decimate right russia roll full steam ahead right,23,4,1,positive
6936,rfartknocker,,thing go great russia keep,23,4,1,positive
6937,seangal09583264,,yes lose faith pope go kyocera name russia putin condemn orthodox church bless russia genocide another politician white robe,23,4,1,positive
6938,snow_cyclist,,lol assange russian asset guy block wikileaks russia allow american one,23,4,1,positive
6939,sisu_sanity,,""" amsterdam trade bank atb subsidiary russia alfa bank declare bankrupt dutch central bank dnb say friday cite amsterdam district court rule amsterdam trade bank part russia alfa bank declare bankrupt",23,4,1,positive
6940,hannah3219,,staffer three military strike russia hit strategic build ukrainian force something else go p thank keep u sane try time,23,4,1,positive
6941,jeweldole,,russia un harding,23,4,1,positive
6942,mj_blackburn_,russia,russia serguei lavrov video sec en anglais ici,23,4,0,neutral
6943,apollomusicgod3,russia    nurembergtribunal    putin    aggression    standwithukraine,every day pass russia wage illegal war upon peaceful neighbour join urgent call new nurembergtribunal investigate putin crony international crime aggression standwithukraine sign amp rt,23,4,1,positive
6944,chthonic_79,,true treason mayor give consent occupier lead mayor amp direct council amp citizen obey occupier amp family go russia get fact straight,23,4,1,positive
6945,geoffypjohnston,,begin russian war ukraine warn russian aggression would end ukraine say nato country eastern europe well moldova would jeopardy putin prevail today russia make clear target moldova,23,4,1,positive
6946,dmit0820,,isolate diplomatically economy falter china ally russia pakistan want win strategic competition u strategic partner,23,4,1,positive
6947,derrings_do,,help alone u much help russia make billion day alone fossil fuel help need country sanction need increase,23,4,1,positive
6948,eugene28009541,,russia ukraine china u really agreeable right gas price suck house market drop give reason,23,4,1,positive
6949,andrewwam,,treylorenz russia russia rissia,23,4,1,positive
6950,hizbie_,russiaukrainewar,kakhovka flag russia meter raise russiaukrainewar,23,4,1,positive
6951,tonycanales,,see adatia respectfully disagree right divide russia opponent invasion part russian go along maybe change casualty count firm,23,4,1,positive
6952,falcao_nilo,,algu concordar aceitar que ssia se aproprie de parte territ rio ucraniano sobretudo sul que acesso ao mar nimo concordar que um pa se sinta direito de invadir amaz nia brasileira,23,4,-1,negative
6953,ronaldcwagner,,china would support russia even use tactical nuclear weapon ukraine war former defense official via,23,4,1,positive
6954,beingrajeev_007,,news listen bro indo russia different reaction may know great relation japan also use territory foreign military aircraft russia indian also want war end peace prevail region u term,23,4,1,positive
6955,radarplane,baa d    thy jd    turkey    russia    belarus,icao baa callsign thy jd origin country turkey first spot russia est spot belarus est,23,4,1,positive
6956,iamsabinepeace,,think russia,23,4,1,positive
6957,biolophil,,potato nato get good guy russia bleed dry nato legit near peer battlefield test new weapon system without lose single man combat need escalate,23,4,1,positive
6958,emanuel0802,,ontem presidente usa falou que ir mandar dinheiro armas pra ucr nia como ele pa fizeram mesmo para ssia custo da guerra bilion ria poderiam ter mesma disposi para doar dinheiro alimentos para combater guerra da fome de muitos pa,23,4,-1,negative
6959,theansweryes,standwithukraine,sailor putin cancer world need overthrow asap stand standwithukraine,23,4,1,positive
6960,gannnews,kyiv,kyiv accuse moscow imperialism russia flag interest south ukraine,23,4,1,positive
6961,markwerling5,,craig yes many misjudgments radzinsky book nicholas ii describe war fever sweep russia give tsar short live euphoria turn dust,23,4,1,positive
6962,radarplane,baa      thy ec    turkey    russia    belarus,icao baa callsign thy ec origin country turkey first spot russia est spot belarus est,23,4,1,positive
6963,jimbudround,,russia keep claim squaters right eviction notice serve,23,4,1,positive
6964,chuck69i,,rep greene opine election steal many anomaly different adam schiff say evidence russia russia leave conjure two bogus impeachment pathetic hypocrite,23,4,1,positive
6965,phoenixwomanmn,,reason need defeat russia asap,23,4,1,positive
6966,mystic_sailor,,russia tank graveyard incredible image mangle armour vehicle dump street field reveal scale putin military loss ukraine,23,4,1,positive
6967,arvindchalasani,,similar russia phobia west yr ussr middle east rhetoric point one finger others four point towards atleast three emoji three potus recent time,23,4,1,positive
6968,selfcontainers,,germany russia gas embargo end ukraine war politics agree war end,23,4,1,positive
6969,kel_duck,,think understand war traitor eliminate go happen russia well two high level family leave country murder suicide mysterious include death child wife russia go overboard,23,4,1,positive
6970,adrianfreeman22,,ibodik love every victim war russia right anything currently ukraine right pain anger hope millitary win every battle breath hope retreat surrender fight hopless,23,4,1,positive
6971,andrewknight226,russia,please tell saboteur movement russia,23,4,1,positive
6972,footenotes,russia,back day ge sweat succession plan grow need know grow russia kill incarcerate leadership think survive spoiler,23,4,1,positive
6973,cevrial,,russia probably right take constant ambush ru would lose try chase azov make decision costly,23,4,1,positive
6974,jamesfirecat,,oh total hypocrite gonna try dodge obvious think wrong say russia deserve plurality blame invade ukraine one choose invade,23,4,1,positive
6975,seabee_george,,try make amend military equipment previously sell russia,23,4,1,positive
6976,arthur808,,get clean water detroit cheaper insulin people die medicare u citizen puerto rico proxy war russia bring amount small head towards bad recession,23,4,1,positive
6977,nildoefdavid0,,russia defeat germany must fear success,23,4,1,positive
6978,newsfood4,,video year old zambian student arrest twerking war memorial russia watch,23,4,1,positive
6979,arnepetter5,,military operation like hitler napoleon russia smart enough propaganda bth side look tweet invasion see russiaphob rather opposite thing make wake destruction see nuke talk,23,4,1,positive
6980,chaudharyparvez,korolyov    russia    ukrainerussiawar    ukraine,big fire korolyov russia video local ukrainerussiawar ukraine,23,4,1,positive
6981,eien_no_deshi,,intelig ncia encontro poder render bons frutos sentido de por fim nessa situa conflituosa entre ucr nia ssia,23,4,-1,negative
6982,news06262206,,video year old zambian student arrest twerking war memorial russia watch,23,4,1,positive
6983,guillau15264609,,laurell choice go war europe russia destroy great benefite usa china realy dont understand russian,23,4,1,positive
6984,ted_pope,leonardcohen    war    ukraine    israel    syria    palestine    egypt    arab    states    russia    music    poetry,leonardcohen hat life go war zone ukraine israel syria palestine egypt arab state russia music poetry diane cole via,23,4,1,positive
6985,flolake,,ukrainian prepare russia begin eastern offensive photojournalist perspective,23,4,1,positive
6986,z_marconie,mod    russia    ukraine,ammunition multiple launch rocket system cluster warhead store arsenal depot type ammunition afu soldier use shell residential area constantly endanger civilian mod russia ukraine,23,4,1,positive
6987,utopian2050,,nuclear energy might iran path forward point help russia china,23,4,1,positive
6988,darrell26222480,,tech platform give million help democrat misinformation russia hoax spread across platform request come price treason wait,23,4,1,positive
6989,marylandladyvet,,russia want east amp south ukraine get transnistria moldova almost like say two month putin stop ukraine lose count many people personally say nice news act like scoop info,23,4,1,positive
6990,jennife04456465,,""" russia steal toilet die",23,4,1,positive
6991,rvp,ravivisvesvarayasharadaprasad,ravivisvesvarayasharadaprasad pressure uk india stance russia ukraine conflict foreign secy,23,4,1,positive
6992,dr0iz1,russian    ukraine     war    usa    standwithukraine    russia,look inside russian build catch fire take place ukraine war usa standwithukraine russia,23,4,1,positive
6993,cicalino3,,francesco il braccio di ferro con kiev la santa sede deve rimanere estranea agli schieramenti via balle la colpa dela setta cristiana cattolica cio di bergoglio che ha aizzato biden contro la russia per imporre il crisitanesimo,23,4,-1,negative
6994,comhbha,,russia invade ukraine wherever get information best leave alone future might like brief history since swiss ex nato officer,23,4,1,positive
6995,alanfrombigeasy,,aslund canada take artillery anti tank weapon active army send ukraine replace later unite state pledge russia invade canada arm replace,23,4,1,positive
6996,toddakavincent,,say feb obvious moldova would next target russia succeed ukraine,23,4,1,positive
6997,oszolomjeden,,idiot rule poland successfully run horse farm expect build bioweapon poland work western family russia everything paper state propaganda,23,4,1,positive
6998,1_plus_1equals3,,russia dead wound look real aspect ratio ukr ru,23,4,1,positive
6999,katyamk26,belgorod    russia,"objective "" special operation "" smoothly shift let defend belgorod let save russia",23,4,1,positive
7000,gianni35214778,,cio russi uccidono persone che vogliono far parte della russia,23,4,1,positive
7001,seefinish,france    germany    paris    berlin    moscow    ukraine    news    africa    trending    breaking,exclusive france germany evade arm embargo sell weapon russia paris berlin send moscow military hardware include bomb rocket missile likely use ukraine news africa trend break,23,4,1,positive
7002,leverseekevin,,russia seize largest arsenal weapon europe lol,23,4,1,positive
7003,jonasgu54917006,,horrible apr russia fire tos thermobaric rocket blast ukraine via stop war,23,4,1,positive
7004,carapac46808618,,ukrainian history since history anti colonial struggle russia significantly different african country colonial western rule,23,4,1,positive
7005,magdela7,,jordan solomon island lose pla ccp russia push towards china instead europe,23,4,1,positive
7006,jesusga05753255,,russia huge loss reveal incredible image mangle tank via peace take earth revelation,23,4,1,positive
7007,inn_christian,,russia love,23,4,1,positive
7008,godzillaslays65,,russia attack another hospital ukraine wnt via,23,4,1,positive
7009,marialves1900,,eu borrava minha com rda em aparecer onde quer que fosse relacionado com de abril depois da vergonhosas declara e que pzp fez que celebram na ssia juntamente com seus camaradas de rda,23,4,-1,negative
7010,khoffmannps,,help ukraine fight life nothing hope coup russia everyone conformist coward enable russian agression,23,4,1,positive
7011,lyla_lilas,stoppropaganda,austria set euro fine retranslate video news russia today sputnik stoppropaganda,23,4,1,positive
7012,jcfarber,,russia point nothing replaceable,23,4,1,positive
7013,anastasiadevana,,judgement base grow russia listen read tomrussian medium talk russian people every day,23,4,1,positive
7014,hayelomyemane,,world always unfair dispute dictator increase aggressively look happen commission amp take action amp amhara russia aggression start take action cost unspeakable,23,4,1,positive
7015,phrunk,,staffer still curious think today th july vacation russia senator,23,4,1,positive
7016,asgharali_be,,urdu good hear russia,23,4,1,positive
7017,judyhamomd,,go happen russia invade ukraine feb claim luhansk donetsk independent ukraine,23,4,1,positive
7018,rafaeldesaboia,,com certeza saber como ssia era ante vai justificar todos crime comunistas inclusive holodomor,23,4,0,neutral
7019,fat_skeletor,,far right far leave loony converge support russia call tucker tankies,23,4,1,positive
7020,kritakritachary,future,zelensky capture russia torture remove course war unless get spend way event create good amount beard face month leave probably future,23,4,1,positive
7021,norcalwinelady,russia,""" photo soviet union flag date back least misrepresent accord fact checker "" misinformation russia hat",23,4,1,positive
7022,sallyjo2me,,control population use russia korea china allow food ppl desperate,23,4,1,positive
7023,colellicol,,problem human murder putin hold world ransome enough time come stand together side side behind yr border watch genocide call bully egotistical madman want russia wipe face earth grind,23,4,1,positive
7024,080duke,russia,russia,23,4,1,positive
7025,filomen03258997,,eu company may able work around russia demand receive gas payment rouble without breach sanction pay euro dollar convert russian currency european commission say friday,23,4,1,positive
7026,itech24org,,russia offensive within donbas make failure kyiv,23,4,1,positive
7027,kirekaderick19,,crowgazer russia show world hypocrite usa nato even wonder county yearn join nato yet russia show nato nothing cze fail protect ukraine say zelenskyy attack russia,23,4,1,positive
7028,briankozak,,great food crisis come country agree sell russia food sort stir mass,23,4,1,positive
7029,frustuplayer,,india barely buy oil russia anyways supply middle east u take guess buy russian oil gas,23,4,1,positive
7030,rottenbanana101,,ashman saw wonder go putin fiasco lot happy state thing russia mean like russia already enough area time zone le pop maybe size amp want,23,4,1,positive
7031,jb03hf,,yes russia honor treaty obligation former ussr letter oh wait ignore invade ukraine violation ignore icc wield un security council veto,23,4,1,positive
7032,victorishb123,,oh forget russia never go shit either keep steel mill,23,4,1,positive
7033,nrisodera,us,however happen u mind sanction bankrupt russia meantime,23,4,1,positive
7034,patricklizzy3,,fl take russia good year de stalinization welcome world free trade go least generation,23,4,1,positive
7035,darkfire135,,uhh literally say russia send weapon like u u agree participate war dont really understand wtf try argue contradict repeatedly,23,4,1,positive
7036,donkey_putin,,look like fan want join u russia,23,4,1,positive
7037,rcost1981,,shaya real fly even china take break away soviet influence equal others look country do russia great track record,23,4,1,positive
7038,bistoshw,,ukraine war russia replace ukrainian medium,23,4,1,positive
7039,kaywoak,,concern world economy russia decide prolong war attack without time date u europe continue supply military equipment ukraine come high cost disastrous economy europe usa,23,4,1,positive
7040,bodthenod,,"burrow saw "" laptop brick house nutella say crazy people live part russia",23,4,1,positive
7041,winnieswiskers,,staffer point possible sanction levy russia potus even say commit war crime understand whole kitchen sink sanction deploy really need hold back leverage,23,4,1,positive
7042,sdonahu2,,vastly important country top brass worry pronoun search white supremacist biden destroy security fall far behind china russia newer nuclear hypersonic weapon disgraceful dangerous,23,4,1,positive
7043,gmarimer,,europe must intervene militarily ukraine east european country putin aggressive imperialism next russia say seek full control southern ukraine access moldova trans dniester region live update,23,4,1,positive
7044,secretnewslife,,russia top televote decade old date song point neskin point bad democracy,23,4,1,positive
7045,lm_cai,russia    ukraine    us,russia ukraine u democracy hypocrisy,23,4,1,positive
7046,mitsauce,,russia try itar general infantry kit lot sell airsofters friend,23,4,1,positive
7047,ellenenders,,gold three fire russia gov bldgs presume set russian ukrainian maybe tomorrow,23,4,1,positive
7048,crypt0x0,,archive putin fan base usa nt go live putin cuk russia everything free,23,4,1,positive
7049,copernicus2013,,still sign lend lease unanimously approve senate hint russia might take piece ukraine get sense want putin lose,23,4,1,positive
7050,charles68431225,,east south ukraine praise russia finally step protect many wish do year earlier,23,4,1,positive
7051,lindawaters_t,,russia vow bigger ukraine assault un document kill,23,4,1,positive
7052,mugalari_74,,petersburgo ssia gloriosos da margem sul ide mamar,23,4,-1,negative
7053,deuxlips,,target russia electric grid,23,4,1,positive
7054,vladlgra,,russia,23,4,1,positive
7055,mthiker2,,violent ultranationalists like paramilitary race war inciter base dedicate destabilize u find ideological common grind aid shelter putin russia,23,4,1,positive
7056,karan07050368,,russia ukraine news,23,4,1,positive
7057,boomerbruv,,russia obv,23,4,1,positive
7058,trytostopjane,,missourian stand russia,23,4,1,positive
7059,nickspencer74,,disembling puppet putin boycott russia maybe boycott chief source revenue germany germany never trust,23,4,1,positive
7060,canadianpd,,"tonight rt "" russia officer successfully capture ukrainian bullet use torso skull """,23,4,1,positive
7061,kiwisiberian,,spend year new zealand surprise worse russia buy property price start nzd everyone make around money enough cover basic medicine racism proper service,23,4,1,positive
7062,asbrexit,,do debate last day basically russian sympathiser recite putin original reason invasion nato nazi fact continue despite russia even hide land grab anymore,23,4,1,positive
7063,wefornews,ruble    digitalruble    russia    banking,russia unveil plan digital ruble domestic payment system ruble digitalruble russia bank,23,4,1,positive
7064,red_rover2,,fla ok understand would exactly thing russia target civilian civilian die ukraine military place armament next apartment school hospital etc,23,4,1,positive
7065,travlincanucks,,russia continue epic embarrassment worldwide,23,4,0,neutral
7066,smrititokes,ruble    digitalruble    russia    banking,russia unveil plan digital ruble domestic payment system ruble digitalruble russia bank,23,4,1,positive
7067,sahilra85851177,,live update russia dead miss moskva ship,23,4,1,positive
7068,itsahoax000,,yd true gqp want usa govern way putin govern russia look law pass state legislator spew every day doom republican take house senate gqp autocracy dictatorship,23,4,1,positive
7069,astartiel,,one video subtitle putin amp government need go even mean fall russia like fall ussr,23,4,1,positive
7070,midorioshii,,"tell abe kishida solution senkaku island never call back "" japan say dispute island illegally occupy russia via",23,4,1,positive
7071,barsa4life,,funny read ppl create sanction help ukraine military help basically anything help russia invade kill million ppl oh way listen anthem major world stage watch athlete boast putin,23,4,1,positive
7072,arvachris,,know putin murderer know general try war criminal know russia never forgive country isolate forever,23,4,1,positive
7073,eidyn6,,bbc news ukraine war russia plan seize southern ukraine,23,4,1,positive
7074,sunrisebot,,rise shine murom russia sun rise right enjoy hour daylight today,23,4,1,positive
7075,segamingreport,,shame russia soldier commit war crime citizen refuse stand coward one,23,4,1,positive
7076,sidrocplays,,trade local gangster russian one read history russia handle country take,23,4,1,positive
7077,jazzmessenger,msnbc    maddow,msnbc maddow russia largest land mass country planet yet mismanage bad economy slightly larger korea country smaller yet russia audacity want pollute trash amp mismanage,23,4,1,positive
7078,mystic_sailor,,russia admit moskva loss kremlin say one serviceman die least others miss day denial warship sink,23,4,1,positive
7079,rudyroo1718,,fox hannity idiot substitute esteem senator johnson tell village idiot find russia china extent biden enrich russia china oh boy oh boy oh boy fox ball amongst idiot chicken omg,23,4,1,positive
7080,michael_ludden,,zelenskyy say russia reject proposal easter truce,23,4,1,positive
7081,jamesfirecat,,sorry bring around see russia plurality blame decide invade,23,4,1,positive
7082,vviewssonicmair,,russia announce take control city mariupol via,23,4,1,positive
7083,fusevick,russia    writer,germany prioritise economic interest france afraid russia economist interview zelenskyy exercise poor journalism russia writer,23,4,1,positive
7084,didyodo,,norwagian okay fabricate news true information per russian embassy forget russia contribution italian invasion recent support alliance ethiopia stance neocolonialist multifaceted intervention ethiopia need friend foe,23,4,1,positive
7085,dmitriy12323060,,final destruction leave best troop ukraine thing escalate tension russia turn western ukraine big target russian missile air strike fight last ukrainian,23,4,1,positive
7086,jasamsdestiny,mx    mexico    mexico    brazil    argentina    ukraine,absolutely true mx within day russian invasion pres mexico announce passive country amp would choose side do nothing help mexico brazil argentina soft russia ukraine,23,4,1,positive
7087,brissenden_r,,answer question russia nato maybe russia right decide country international alliance organization,23,4,1,positive
7088,deviousfranklin,,realize strong actually alexey navalny become russia opposition leader cnn,23,4,1,positive
7089,joanmhellyer,,expert predict take decade russia rebound bloody unprovoked invasion long take russian people move stop bleed,23,4,1,positive
7090,lal_muk2,,map russia invasion ukraine washington post,23,4,1,positive
7091,godzillaslays65,,week say everyone survive russia say dozen miss fatal blaze sink moskva warship abc news,23,4,1,positive
7092,aasaraiko,err,tallinn municipality center muscovy servant interest help present picture chaos refugee continue arrive via russia tallinn bus station overwhelm err,23,4,1,positive
7093,theonlooker3,,persuade stop war well arm ukraine help russia,23,4,1,positive
7094,sceptichermit,,one thing sure weapon exporter ally ukraninans usa get test weapon free russia actual war situation entire cost human life bear ukraine russia eu weaken usa win every situation,23,4,1,positive
7095,cicchinomart,,opinion case vladimir kara murza russia turn truth crime,23,4,1,positive
7096,nt_crowgazer,,putin goon slaughter ukrainian putin invade ukraine west west provoke russia make sense attack west ukraine understand,23,4,1,positive
7097,fwilson6,,purple gop steal election russia push,23,4,1,positive
7098,iamsabinepeace,,think putin need money kill monster russia,23,4,1,positive
7099,logicwhite,,context invade destroy neighbour country justify illegal invasion breach explicit international agreement russia sign ukrainian territorial integrity blame victim defend show pure evil,23,4,1,positive
7100,gladari,,mightiest trigger west pull russia many expert agree gas pump nozzle cut russian profit oil amp natural gas sale main topic among world leader look force putin end invasion,23,4,1,positive
7101,frenchjeanguy1,russians    ukraine    kirill    moscow    kgb,case possibility big big problem russian add submarine mine diver bigger problem arm arrive ukraine long russia surprise sacred land copy kirill patriarch moscow incidentally kgb member,23,4,1,positive
7102,aced_92,,regardless see crazy still strong cultural tie russia think important,23,4,1,positive
7103,masonma25933239,,hear covid russia invade ukraine,23,4,1,positive
7104,samuelhfletcher,,drone spot tank graveyard russia highlight huge scale putin loss send via,23,4,1,positive
7105,sully_good_boy,,respect daalder usually agree imho argument ukr nato pretty shaky seem seriously downplay risk admit member deadly serious ongoing territorial dispute incl kinetic conflict russia unwise,23,4,1,positive
7106,slond50,,easy wave fist russia poor devil fight amp keep send weapon woefully poor help ukraine refugee everything johnson agenda sadly save big dog,23,4,1,positive
7107,izzy213,,invade russia reward,23,4,1,positive
7108,brockhatcher,,russia tx dnr osce russian rf eu ru,23,4,1,positive
7109,coolcowminec,,regime coalition try preempt turkish rebel military escalation northwest syria turkey respond launch op ypg assad east issa tal tamr russia able handle escalation two front,23,4,1,positive
7110,rcost1981,,shaya real fly iraq okay fairly stable u help rebuild half europe ww thrive south korea japan eu take eastern europe far better russia do north korea moldova lol poorest country around,23,4,1,positive
7111,j_raasch,,hey promise let russia moldova well exchange campaign contribution fourth july holiday moscow,23,4,1,positive
7112,isolympus,,well like russia go position conduct military operation generation,23,4,1,positive
7113,blackcointelpro,nato    russia    zelenskywarcriminal    putinwarcrimes    ukraine    russian    americanspy,year ago stephen cohen lecture nato expansion amp russia one wonder zelenskywarcriminal completely naive putinwarcrimes v ukraine would result decision invite u russian border americanspy,23,4,1,positive
7114,eumenades,russia    putin    ukraine,disinformation fake news cynicism bluff threat blackmail seduction bribe lucrative scheme vary arsenal tool kremlin leader vladimir putin russia employ approach outside world source kyiv post russia putin ukraine,23,4,1,positive
7115,wakuraba12,,"reason let ukraine bite russia raise hand uk eu remain passively involve ukraine refugee reconstruction sure proud say "" great job """,23,4,1,positive
7116,emulsiondown,standwithukraine,word medium us make blood pressure rise contest allege dispute apparently etc talk russia rap murder burn woman child say russia ukraine brother standwithukraine,23,4,1,positive
7117,stuartnorey,,osce russia,23,4,1,positive
7118,rub3n510,,russian beef piroshki first time today shiiiet maybe ukraine belong russia,23,4,1,positive
7119,guillau15264609,,laurell know france pro russia still lot pro russia personaly feel betray could negiociate france germany ask nego usa know fail want war,23,4,1,positive
